,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_parent,accepted_parent_w_author,accepted_parent_id,accepted_parent_ipni_id,accepted_parent_rank,plant_name_id,ipni_id,taxon_rank,taxon_status,family,genus_hybrid,genus,species_hybrid,species,infraspecific_rank,infraspecies,parenthetical_author,primary_author,publication_author,place_of_publication,volume_and_page,first_published,nomenclatural_remarks,geographic_area,lifeform_description,climate_description,taxon_name,taxon_authors,accepted_plant_name_id,basionym_plant_name_id,replaced_synonym_author,homotypic_synonym,parent_plant_name_id,powo_id,hybrid_formula,reviewed,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_species_id,taxon_name_with_authors,taxon_name_with_paranthet_authors,taxon_name_with_primary_author,abbreviated_genus,sp_binomial_with_abbreviated_genus,sp_binomial_with_abbreviated_genus_with_authors,sp_binomial_with_abbreviated_genus_with_paranthet_authors,sp_binomial_with_abbreviated_genus_with_primary_author
1343851,77155641-1,Schlechteranthus subglobosus,Schlechteranthus subglobosus (L.Bolus) R.F.Powell,Aizoaceae,Species,Schlechteranthus,Schlechteranthus Schwantes,2476960,16342-1,Genus,2909899,,Species,Illegitimate,Aizoaceae,,Mesembryanthemum,,reductum,,,,N.E.Br.,,Gard. Chron.,", ser. 3, 87: 33",(1930),", nom. illeg.",,,,Mesembryanthemum reductum,N.E.Br.,3010336,,,,,2909899-4,,N,Schlechteranthus subglobosus,Schlechteranthus subglobosus (L.Bolus) R.F.Powell,77155641-1,3010336,Mesembryanthemum reductum N.E.Br.,Mesembryanthemum reductum N.E.Br.,Mesembryanthemum reductum N.E.Br.,M.,M. reductum,M. reductum N.E.Br.,M. reductum N.E.Br.,M. reductum N.E.Br.
703902,158511-2,Metastelma ditassoides,Metastelma ditassoides Schltr.,Apocynaceae,Species,Metastelma,Metastelma R.Br.,508827,30384004-2,Genus,508887,158511-2,Species,Accepted,Apocynaceae,,Metastelma,,ditassoides,,,,Schltr.,,Notizbl. Königl. Bot. Gart. Berlin, 6: 175,(1914),,Brazil (Amazonas),,wet tropical,Metastelma ditassoides,Schltr.,508887,,,,508827,158511-2,,Y,Metastelma ditassoides,Metastelma ditassoides Schltr.,158511-2,508887,Metastelma ditassoides Schltr.,Metastelma ditassoides Schltr.,Metastelma ditassoides Schltr.,M.,M. ditassoides,M. ditassoides Schltr.,M. ditassoides Schltr.,M. ditassoides Schltr.
869047,99732-1,Metastelma schlechteri,Metastelma schlechteri J.F.Macbr.,Apocynaceae,Species,Metastelma,Metastelma R.Br.,508827,30384004-2,Genus,508888,99634-1,Species,Illegitimate,Apocynaceae,,Metastelma,,ditassoides,,,,Schltr.,,Meded. Rijks-Herb., 29: 13,(1916),", nom. illeg.",,,,Metastelma ditassoides,Schltr.,509008,,,T,,99634-1,,Y,Metastelma schlechteri,Metastelma schlechteri J.F.Macbr.,99732-1,509008,Metastelma ditassoides Schltr.,Metastelma ditassoides Schltr.,Metastelma ditassoides Schltr.,M.,M. ditassoides,M. ditassoides Schltr.,M. ditassoides Schltr.,M. ditassoides Schltr.
1353916,99746-1,Metastelma tubatum,Metastelma tubatum Griseb.,Apocynaceae,Species,Metastelma,Metastelma R.Br.,508827,30384004-2,Genus,508923,158536-2,Species,Synonym,Apocynaceae,,Metastelma,,herzogii,,,,Schltr.,,Repert. Spec. Nov. Regni Veg., 13: 438,(1914),,,,,Metastelma herzogii,Schltr.,509033,,,,,158536-2,,Y,Metastelma tubatum,Metastelma tubatum Griseb.,99746-1,509033,Metastelma herzogii Schltr.,Metastelma herzogii Schltr.,Metastelma herzogii Schltr.,M.,M. herzogii,M. herzogii Schltr.,M. herzogii Schltr.,M. herzogii Schltr.
1128008,99708-1,Metastelma parviflorum,Metastelma parviflorum (Sw.) Schult.,Apocynaceae,Species,Metastelma,Metastelma R.Br.,508827,30384004-2,Genus,508924,99666-1,Species,Illegitimate,Apocynaceae,,Metastelma,,herzogii,,,,Schltr.,,Meded. Rijks-Herb., 29: 12,(1916),", nom. illeg.",,,,Metastelma herzogii,Schltr.,508976,,,,,99666-1,,Y,Metastelma parviflorum,Metastelma parviflorum (Sw.) Schult.,99708-1,508976,Metastelma herzogii Schltr.,Metastelma herzogii Schltr.,Metastelma herzogii Schltr.,M.,M. herzogii,M. herzogii Schltr.,M. herzogii Schltr.,M. herzogii Schltr.
1023429,492423-1,Dichrostachys cinerea,Dichrostachys cinerea (L.) Wight & Arn.,Fabaceae,Species,Dichrostachys,Dichrostachys (A.DC.) Wight & Arn.,2766285,1193844-2,Genus,2374639,1026087-2,Species,Synonym,Fabaceae,,Mimosa,,cinerea,,,,L.,,Sp. Pl.,: 520,(1753),,,,,Mimosa cinerea,L.,2766297,,,T,,1026087-2,,Y,Dichrostachys cinerea,Dichrostachys cinerea (L.) Wight & Arn.,492423-1,2766297,Mimosa cinerea L.,Mimosa cinerea L.,Mimosa cinerea L.,M.,M. cinerea,M. cinerea L.,M. cinerea L.,M. cinerea L.
1102123,515801-1,Prosopis cineraria,Prosopis cineraria (L.) Druce,Fabaceae,Species,Prosopis,Prosopis L.,2536375,23337-1,Genus,2932713,,Species,Synonym,Fabaceae,,Mimosa,,cinerea,,,,L.,,Sp. Pl.,: 517,(1753),,,,,Mimosa cinerea,L.,2536052,,,T,,2932713-4,,Y,Prosopis cineraria,Prosopis cineraria (L.) Druce,515801-1,2536052,Mimosa cinerea L.,Mimosa cinerea L.,Mimosa cinerea L.,M.,M. cinerea,M. cinerea L.,M. cinerea L.,M. cinerea L.
1126850,325522-2,Catasetum macrocarpum,Catasetum macrocarpum Rich. ex Kunth,Orchidaceae,Species,Catasetum,Catasetum Rich. ex Kunth,35387,30000124-2,Genus,128973,644830-1,Species,Illegitimate,Orchidaceae,,Monachanthus,,viridis,,,,Lindl.,,Edwards's Bot. Reg., 21: t. 1752,(1835),", nom. illeg.",,,,Monachanthus viridis,Lindl.,35532,,,,,644830-1,,Y,Catasetum macrocarpum,Catasetum macrocarpum Rich. ex Kunth,325522-2,35532,Monachanthus viridis Lindl.,Monachanthus viridis Lindl.,Monachanthus viridis Lindl.,M.,M. viridis,M. viridis Lindl.,M. viridis Lindl.,M. viridis Lindl.
1289105,621785-1,Catasetum cernuum,Catasetum cernuum (Lindl.) Rchb.f.,Orchidaceae,Species,Catasetum,Catasetum Rich. ex Kunth,35387,30000124-2,Genus,128971,644831-1,Species,Synonym,Orchidaceae,,Monachanthus,,viridis,,,,Lindl.,,Edwards's Bot. Reg., 18: t. 1538,(1832),,,,,Monachanthus viridis,Lindl.,35424,,,,,644831-1,,Y,Catasetum cernuum,Catasetum cernuum (Lindl.) Rchb.f.,621785-1,35424,Monachanthus viridis Lindl.,Monachanthus viridis Lindl.,Monachanthus viridis Lindl.,M.,M. viridis,M. viridis Lindl.,M. viridis Lindl.,M. viridis Lindl.
544134,163683-2,Monnina tenuifolia,Monnina tenuifolia Chodat,Polygalaceae,Species,Monnina,Monnina Ruiz & Pav.,2509453,30000687-2,Genus,2509703,163683-2,Species,Accepted,Polygalaceae,,Monnina,,tenuifolia,,,,Chodat,,Bull. Herb. Boissier, 3: 131,(1895),,Colombia,shrub,wet tropical,Monnina tenuifolia,Chodat,2509703,,,,2509453,163683-2,,N,Monnina tenuifolia,Monnina tenuifolia Chodat,163683-2,2509703,Monnina tenuifolia Chodat,Monnina tenuifolia Chodat,Monnina tenuifolia Chodat,M.,M. tenuifolia,M. tenuifolia Chodat,M. tenuifolia Chodat,M. tenuifolia Chodat
1236060,163553-2,Monnina connectisepala,Monnina connectisepala Chodat,Polygalaceae,Species,Monnina,Monnina Ruiz & Pav.,2509453,30000687-2,Genus,2509702,,Species,Illegitimate,Polygalaceae,,Monnina,,tenuifolia,,,,Chodat,,Bull. Soc. Bot. Genève,", sér. 2, 25: 212",(1932-1933 publ. 1934),", nom. illeg.",,,,Monnina tenuifolia,Chodat,2509184,,,,,2509702-4,,N,Monnina connectisepala,Monnina connectisepala Chodat,163553-2,2509184,Monnina tenuifolia Chodat,Monnina tenuifolia Chodat,Monnina tenuifolia Chodat,M.,M. tenuifolia,M. tenuifolia Chodat,M. tenuifolia Chodat,M. tenuifolia Chodat
1048464,201090-2,Plagiobothrys muricatus,Plagiobothrys muricatus (Ruiz & Pav.) I.M.Johnst.,Boraginaceae,Species,Plagiobothrys,Plagiobothrys Fisch. & C.A.Mey.,2413123,30000151-2,Genus,2357500,119024-1,Species,Synonym,Boraginaceae,,Myosotis,,fulva,,,,Hook. & Arn.,,Bot. Beechey Voy.,: 38,(1830),,,,,Myosotis fulva,Hook. & Arn.,2413066,,,,,119024-1,,N,Plagiobothrys muricatus,Plagiobothrys muricatus (Ruiz & Pav.) I.M.Johnst.,201090-2,2413066,Myosotis fulva Hook. & Arn.,Myosotis fulva Hook. & Arn.,Myosotis fulva Hook. & Arn.,M.,M. fulva,M. fulva Hook. & Arn.,M. fulva Hook. & Arn.,M. fulva Hook. & Arn.
856546,120255-1,Plagiobothrys nothofulvus,Plagiobothrys nothofulvus (A.Gray) A.Gray,Boraginaceae,Species,Plagiobothrys,Plagiobothrys Fisch. & C.A.Mey.,2413123,30000151-2,Genus,2357490,,Species,Illegitimate,Boraginaceae,,Myosotis,,fulva,,,,Hook. & Arn.,,Bot. Beechey Voy.,: 369,(1839),", nom. illeg.",,,,Myosotis fulva,Hook. & Arn.,2413097,,,,,2357490-4,,N,Plagiobothrys nothofulvus,Plagiobothrys nothofulvus (A.Gray) A.Gray,120255-1,2413097,Myosotis fulva Hook. & Arn.,Myosotis fulva Hook. & Arn.,Myosotis fulva Hook. & Arn.,M.,M. fulva,M. fulva Hook. & Arn.,M. fulva Hook. & Arn.,M. fulva Hook. & Arn.
230711,598926-1,Myrcia laxiflora,Myrcia laxiflora Cambess.,Myrtaceae,Species,Myrcia,Myrcia DC. ex Guill.,130994,30001220-2,Genus,131157,77244141-1,Species,Illegitimate,Myrtaceae,,Myrcia,,cymosa,,,O.Berg,Nied.,H.G.A.Engler & K.A.E.Prantl,Nat. Pflanzenfam., 3(7): 76,(1893),", nom. illeg.",,,,Myrcia cymosa,(O.Berg) Nied.,131354,32754,,,,77244141-1,,Y,Myrcia laxiflora,Myrcia laxiflora Cambess.,598926-1,131354,Myrcia cymosa (O.Berg) Nied.,Myrcia cymosa O.Berg Nied.,Myrcia cymosa Nied.,M.,M. cymosa,M. cymosa (O.Berg) Nied.,M. cymosa O.Berg Nied.,M. cymosa Nied.
329704,165658-2,Myrcia cymosa,Myrcia cymosa (O.Berg) Nied.,Myrtaceae,Species,Myrcia,Myrcia DC. ex Guill.,130994,30001220-2,Genus,131158,165658-2,Species,Accepted,Myrtaceae,,Myrcia,,cymosa,,,O.Berg,Nied.,H.G.A.Engler & K.A.E.Prantl,Nat. Pflanzenfam., 3(7): 76,(1893),,SE. Brazil,shrub or tree,seasonally dry tropical,Myrcia cymosa,(O.Berg) Nied.,131158,18075,,,130994,165658-2,,Y,Myrcia cymosa,Myrcia cymosa (O.Berg) Nied.,165658-2,131158,Myrcia cymosa (O.Berg) Nied.,Myrcia cymosa O.Berg Nied.,Myrcia cymosa Nied.,M.,M. cymosa,M. cymosa (O.Berg) Nied.,M. cymosa O.Berg Nied.,M. cymosa Nied.
271413,77158851-1,Damburneya coriacea,Damburneya coriacea (Sw.) Trofimov & Rohwer,Lauraceae,Species,Damburneya,Damburneya Raf.,2756586,21387-1,Genus,2383808,,Species,Synonym,Lauraceae,,Nectandra,,willdenoviana,,,,Nees,,Syst. Laur.,: 321,(1836),,,,,Nectandra willdenoviana,Nees,3009163,2349380,Mill. ex Willd.,,,2383808-4,,N,Damburneya coriacea,Damburneya coriacea (Sw.) Trofimov & Rohwer,77158851-1,3009163,Nectandra willdenoviana Nees,Nectandra willdenoviana Nees,Nectandra willdenoviana Nees,N.,N. willdenoviana,N. willdenoviana Nees,N. willdenoviana Nees,N. willdenoviana Nees
1134412,974281-1,Nectandra hihua,Nectandra hihua (Ruiz & Pav.) Rohwer,Lauraceae,Species,Nectandra,Nectandra Rol. ex Rottb.,2378995,328265-2,Genus,2930832,,Species,Synonym,Lauraceae,,Nectandra,,willdenoviana,,,,Nees,,Syst. Laur.,: 290,(1836),,,,,Nectandra willdenoviana,Nees,2378839,,,,,2930832-4,,N,Nectandra hihua,Nectandra hihua (Ruiz & Pav.) Rohwer,974281-1,2378839,Nectandra willdenoviana Nees,Nectandra willdenoviana Nees,Nectandra willdenoviana Nees,N.,N. willdenoviana,N. willdenoviana Nees,N. willdenoviana Nees,N. willdenoviana Nees
837279,77224880-1,Neolitsea chunii var. chunii,Neolitsea chunii var. chunii,Lauraceae,Variety,Neolitsea chunii,Neolitsea chunii Merr.,2383700,466945-1,Species,2383708,,Species,Illegitimate,Lauraceae,,Neolitsea,,chunii,,,,Merr.,,Lingnan Sci. J., 7: 306,(1929 publ. 1931),", nom. illeg.",,,,Neolitsea chunii,Merr.,3257761,,,,,2383708-4,,N,Neolitsea chunii,Neolitsea chunii Merr.,466945-1,2383700,Neolitsea chunii Merr.,Neolitsea chunii Merr.,Neolitsea chunii Merr.,N.,N. chunii,N. chunii Merr.,N. chunii Merr.,N. chunii Merr.
522805,466945-1,Neolitsea chunii,Neolitsea chunii Merr.,Lauraceae,Species,Neolitsea,Neolitsea Merr.,2383615,1063086-2,Genus,2383700,466945-1,Species,Accepted,Lauraceae,,Neolitsea,,chunii,,,,Merr.,,Lingnan Univ. Sci. Bull., 2: 48,(1930),,S. China to Indo-China,tree,subtropical,Neolitsea chunii,Merr.,2383700,,,,2383615,466945-1,,N,Neolitsea chunii,Neolitsea chunii Merr.,466945-1,2383700,Neolitsea chunii Merr.,Neolitsea chunii Merr.,Neolitsea chunii Merr.,N.,N. chunii,N. chunii Merr.,N. chunii Merr.,N. chunii Merr.
1001544,17422420-1,Thelypteris laxa,Thelypteris laxa (Franch. & Sav.) Ching,Aspleniaceae,Species,Thelypteris,Thelypteris Schmidel,3189785,331118-2,Genus,3195423,17157870-1,Species,Illegitimate,Polypodiaceae,,Nephrodium,,puberulum,,,,Baker,,J. Bot., 13: 201,(1875),", nom. illeg.",,,,Nephrodium puberulum,Baker,3168459,,,,,17157870-1,,N,Thelypteris laxa,Thelypteris laxa (Franch. & Sav.) Ching,17422420-1,3168459,Nephrodium puberulum Baker,Nephrodium puberulum Baker,Nephrodium puberulum Baker,N.,N. puberulum,N. puberulum Baker,N. puberulum Baker,N. puberulum Baker
1353086,252275-2,Thelypteris puberula,Thelypteris puberula (Baker) C.V.Morton,Aspleniaceae,Species,Thelypteris,Thelypteris Schmidel,3189785,331118-2,Genus,3194156,169426-2,Species,Synonym,Polypodiaceae,,Nephrodium,,puberulum,,,,Baker,W.J.Hooker & J.G.Baker,Syn. Fil.,", ed. 2: 495",(1874),,,,,Nephrodium puberulum,Baker,3211028,,,T,,169426-2,,N,Thelypteris puberula,Thelypteris puberula (Baker) C.V.Morton,252275-2,3211028,Nephrodium puberulum Baker,Nephrodium puberulum Baker,Nephrodium puberulum Baker,N.,N. puberulum,N. puberulum Baker,N. puberulum Baker,N. puberulum Baker
452416,645483-1,Nervilia grandiflora,Nervilia grandiflora Schltr.,Orchidaceae,Species,Nervilia,Nervilia Comm. ex Gaudich.,135247,30095-1,Genus,135292,645483-1,Species,Accepted,Orchidaceae,,Nervilia,,grandiflora,,,,Schltr.,,Repert. Spec. Nov. Regni Veg., 9: 85,(1910),,Samoa (Savai'i),tuberous geophyte,wet tropical,Nervilia grandiflora,Schltr.,135292,,,,135247,645483-1,,Y,Nervilia grandiflora,Nervilia grandiflora Schltr.,645483-1,135292,Nervilia grandiflora Schltr.,Nervilia grandiflora Schltr.,Nervilia grandiflora Schltr.,N.,N. grandiflora,N. grandiflora Schltr.,N. grandiflora Schltr.,N. grandiflora Schltr.
1192319,645529-1,Nervilia renschiana,Nervilia renschiana (Rchb.f.) Schltr.,Orchidaceae,Species,Nervilia,Nervilia Comm. ex Gaudich.,135247,30095-1,Genus,135293,77243633-1,Species,Illegitimate,Orchidaceae,,Nervilia,,grandiflora,,,,Schltr.,,Ann. Transvaal Mus., 10: 241,(1924),", nom. illeg.",,,,Nervilia grandiflora,Schltr.,135342,,,,,77243633-1,,Y,Nervilia renschiana,Nervilia renschiana (Rchb.f.) Schltr.,645529-1,135342,Nervilia grandiflora Schltr.,Nervilia grandiflora Schltr.,Nervilia grandiflora Schltr.,N.,N. grandiflora,N. grandiflora Schltr.,N. grandiflora Schltr.,N. grandiflora Schltr.
1233240,20004051-1,Oberonia ensifolia,Oberonia ensifolia J.B.Comber,Orchidaceae,Species,Oberonia,Oberonia Lindl.,136241,325753-2,Genus,136467,645916-1,Species,Illegitimate,Orchidaceae,,Oberonia,,marginata,,,,Ridl.,,J. Fed. Malay States Mus., 8(4): 87,(1917),", nom. illeg.",,,,Oberonia marginata,Ridl.,255719,,,T,,645916-1,,Y,Oberonia ensifolia,Oberonia ensifolia J.B.Comber,20004051-1,255719,Oberonia marginata Ridl.,Oberonia marginata Ridl.,Oberonia marginata Ridl.,O.,O. marginata,O. marginata Ridl.,O. marginata Ridl.,O. marginata Ridl.
710287,645915-1,Oberonia marginata,Oberonia marginata Ridl.,Orchidaceae,Species,Oberonia,Oberonia Lindl.,136241,325753-2,Genus,136468,645915-1,Species,Accepted,Orchidaceae,,Oberonia,,marginata,,,,Ridl.,,"Trans. Linn. Soc. London, Bot.", 9: 161,(1916),,W. New Guinea,epiphyte,wet tropical,Oberonia marginata,Ridl.,136468,,,,136241,645915-1,,Y,Oberonia marginata,Oberonia marginata Ridl.,645915-1,136468,Oberonia marginata Ridl.,Oberonia marginata Ridl.,Oberonia marginata Ridl.,O.,O. marginata,O. marginata Ridl.,O. marginata Ridl.,O. marginata Ridl.
864888,1021207-1,Cyrtochilum ramosissimum,Cyrtochilum ramosissimum (Lindl.) Dalström,Orchidaceae,Species,Cyrtochilum,Cyrtochilum Kunth,54473,30004583-2,Genus,137556,646393-1,Species,Illegitimate,Orchidaceae,,Odontoglossum,,angustatum,,,,Lindl.,,Orchid. Linden.,: 17,(1846),", nom. illeg.",,,,Odontoglossum angustatum,Lindl.,54614,,,,,646393-1,,Y,Cyrtochilum ramosissimum,Cyrtochilum ramosissimum (Lindl.) Dalström,1021207-1,54614,Odontoglossum angustatum Lindl.,Odontoglossum angustatum Lindl.,Odontoglossum angustatum Lindl.,O.,O. angustatum,O. angustatum Lindl.,O. angustatum Lindl.,O. angustatum Lindl.
1406058,1021181-1,Cyrtochilum angustatum,Cyrtochilum angustatum (Lindl.) Dalström,Orchidaceae,Species,Cyrtochilum,Cyrtochilum Kunth,54473,30004583-2,Genus,137555,321377-2,Species,Synonym,Orchidaceae,,Odontoglossum,,angustatum,,,,Lindl.,,Edwards's Bot. Reg., 23: t. 1992,(1837),,,,,Odontoglossum angustatum,Lindl.,54479,,,T,,321377-2,,Y,Cyrtochilum angustatum,Cyrtochilum angustatum (Lindl.) Dalström,1021181-1,54479,Odontoglossum angustatum Lindl.,Odontoglossum angustatum Lindl.,Odontoglossum angustatum Lindl.,O.,O. angustatum,O. angustatum Lindl.,O. angustatum Lindl.,O. angustatum Lindl.
1244422,646841-1,Oncidium ansiferum,Oncidium ansiferum Rchb.f.,Orchidaceae,Species,Oncidium,Oncidium Sw.,139096,331250-2,Genus,139981,77243530-1,Species,Illegitimate,Orchidaceae,,Oncidium,,tenue,,,,Lindl.,,J. Hort. Soc. London, 7: 271,(1852),", nom. illeg.",,,,Oncidium tenue,Lindl.,139133,,,,,77243530-1,,Y,Oncidium ansiferum,Oncidium ansiferum Rchb.f.,646841-1,139133,Oncidium tenue Lindl.,Oncidium tenue Lindl.,Oncidium tenue Lindl.,O.,O. tenue,O. tenue Lindl.,O. tenue Lindl.,O. tenue Lindl.
1192334,647430-1,Oncidium pergameneum,Oncidium pergameneum Lindl.,Orchidaceae,Species,Oncidium,Oncidium Sw.,139096,331250-2,Genus,139980,647603-1,Species,Synonym,Orchidaceae,,Oncidium,,tenue,,,,Lindl.,,J. Hort. Soc. London, 3: 76,(1848),,,,,Oncidium tenue,Lindl.,139793,,,,,647603-1,,Y,Oncidium pergameneum,Oncidium pergameneum Lindl.,647430-1,139793,Oncidium tenue Lindl.,Oncidium tenue Lindl.,Oncidium tenue Lindl.,O.,O. tenue,O. tenue Lindl.,O. tenue Lindl.,O. tenue Lindl.
1061030,119739-1,Onosma montana,Onosma montana Sm.,Boraginaceae,Species,Onosma,Onosma L.,2392904,4714-1,Genus,2392763,119795-1,Species,Illegitimate,Boraginaceae,,Onosma,,rigida,,,,Ledeb.,,Fl. Altaic., 1: 180,(1829),", nom. illeg.",,,,Onosma rigida,Ledeb.,2392610,,,,,119795-1,,N,Onosma montana,Onosma montana Sm.,119739-1,2392610,Onosma rigida Ledeb.,Onosma rigida Ledeb.,Onosma rigida Ledeb.,O.,O. rigida,O. rigida Ledeb.,O. rigida Ledeb.,O. rigida Ledeb.
605712,77217305-1,Onosma rigida,Onosma rigida Ledeb.,Boraginaceae,Species,Onosma,Onosma L.,2392904,4714-1,Genus,3233176,77217305-1,Species,Accepted,Boraginaceae,,Onosma,,rigida,,,,Ledeb.,,Beitr. Naturk. Ostseeprov. Russlands, 1: 67,(1820),,Krym to W. Caucasus,perennial,temperate,Onosma rigida,Ledeb.,3233176,,,,2392904,77217305-1,,N,Onosma rigida,Onosma rigida Ledeb.,77217305-1,3233176,Onosma rigida Ledeb.,Onosma rigida Ledeb.,Onosma rigida Ledeb.,O.,O. rigida,O. rigida Ledeb.,O. rigida Ledeb.,O. rigida Ledeb.
1093562,656892-1,Satyrium bicorne,Satyrium bicorne (L.) Thunb.,Orchidaceae,Species,Satyrium,Satyrium Sw.,186055,331281-2,Genus,142265,648395-1,Species,Synonym,Orchidaceae,,Orchis,,bicornis,,,,L.,,Pl. Rar. Afr.,: 26,(1760),,,,,Orchis bicornis,L.,186081,,,T,,648395-1,,Y,Satyrium bicorne,Satyrium bicorne (L.) Thunb.,656892-1,186081,Orchis bicornis L.,Orchis bicornis L.,Orchis bicornis L.,O.,O. bicornis,O. bicornis L.,O. bicornis L.,O. bicornis L.
1174928,656925-1,Satyrium coriifolium,Satyrium coriifolium Sw.,Orchidaceae,Species,Satyrium,Satyrium Sw.,186055,331281-2,Genus,142266,77243596-1,Species,Illegitimate,Orchidaceae,,Orchis,,bicornis,,,,L.,,"Sp. Pl., ed. 2.",: 1330,(1763),", nom. illeg.",,,,Orchis bicornis,L.,186114,,,,,77243596-1,,Y,Satyrium coriifolium,Satyrium coriifolium Sw.,656925-1,186114,Orchis bicornis L.,Orchis bicornis L.,Orchis bicornis L.,O.,O. bicornis,O. bicornis L.,O. bicornis L.,O. bicornis L.
588249,382010-1,Oreocharis esquirolii,Oreocharis esquirolii H.Lév.,Gesneriaceae,Species,Oreocharis,Oreocharis Benth.,2386629,331814-2,Genus,2386620,382010-1,Species,Accepted,Gesneriaceae,,Oreocharis,,esquirolii,,,,H.Lév.,,Repert. Spec. Nov. Regni Veg., 9: 329,(1911),,China (SW. Guizhou),perennial,subtropical,Oreocharis esquirolii,H.Lév.,2386620,,,,2386629,382010-1,,N,Oreocharis esquirolii,Oreocharis esquirolii H.Lév.,382010-1,2386620,Oreocharis esquirolii H.Lév.,Oreocharis esquirolii H.Lév.,Oreocharis esquirolii H.Lév.,O.,O. esquirolii,O. esquirolii H.Lév.,O. esquirolii H.Lév.,O. esquirolii H.Lév.
1130923,77224864-1,Oreocharis auricula var. auricula,Oreocharis auricula var. auricula,Gesneriaceae,Variety,Oreocharis auricula,Oreocharis auricula (S.Moore) C.B.Clarke,2387451,382001-1,Species,2386650,,Species,Illegitimate,Gesneriaceae,,Oreocharis,,esquirolii,,,,H.Lév.,,Repert. Spec. Nov. Regni Veg., 9: 447,(1911),", nom. illeg.",,,,Oreocharis esquirolii,H.Lév.,3257787,,,,,2386650-4,,N,Oreocharis auricula,Oreocharis auricula (S.Moore) C.B.Clarke,382001-1,2387451,Oreocharis esquirolii H.Lév.,Oreocharis esquirolii H.Lév.,Oreocharis esquirolii H.Lév.,O.,O. esquirolii,O. esquirolii H.Lév.,O. esquirolii H.Lév.,O. esquirolii H.Lév.
955404,77168967-1,Albuca virens subsp. virens,Albuca virens subsp. virens,Asparagaceae,Subspecies,Albuca virens,Albuca virens (Lindl.) J.C.Manning & Goldblatt,456194,77097738-1,Species,311479,77243364-1,Species,Illegitimate,Asparagaceae,,Ornithogalum,,galpinii,,,,Baker,W.H.Harvey & auct. suc. (eds.),Fl. Cap., 6: 536,(1897),", nom. illeg.",,,,Ornithogalum galpinii,Baker,477067,,,,,77243364-1,,Y,Albuca virens,Albuca virens (Lindl.) J.C.Manning & Goldblatt,77097738-1,456194,Ornithogalum galpinii Baker,Ornithogalum galpinii Baker,Ornithogalum galpinii Baker,O.,O. galpinii,O. galpinii Baker,O. galpinii Baker,O. galpinii Baker
930480,539250-1,Ornithogalum graminifolium,Ornithogalum graminifolium Thunb.,Asparagaceae,Species,Ornithogalum,Ornithogalum L.,282876,30000299-2,Genus,282950,539228-1,Species,Synonym,Asparagaceae,,Ornithogalum,,galpinii,,,,Baker,W.H.Harvey & auct. suc. (eds.),Fl. Cap., 6: 516,(1897),,,,,Ornithogalum galpinii,Baker,282899,,,,,539228-1,,Y,Ornithogalum graminifolium,Ornithogalum graminifolium Thunb.,539250-1,282899,Ornithogalum galpinii Baker,Ornithogalum galpinii Baker,Ornithogalum galpinii Baker,O.,O. galpinii,O. galpinii Baker,O. galpinii Baker,O. galpinii Baker
1217114,77228924-1,Castilleja pilosa var. pilosa,Castilleja pilosa var. pilosa,Orobanchaceae,Variety,Castilleja pilosa,Castilleja pilosa (S.Watson) Rydb.,2705252,49673-2,Species,2396264,,Species,Illegitimate,Orobanchaceae,,Orthocarpus,,pallescens,,,,A.Gray,S.Watson,Botany [Fortieth Parallel],: 231,(1871),", nom. illeg.",,,,Orthocarpus pallescens,A.Gray,3262630,,,,,2396264-4,,N,Castilleja pilosa,Castilleja pilosa (S.Watson) Rydb.,49673-2,2705252,Orthocarpus pallescens A.Gray,Orthocarpus pallescens A.Gray,Orthocarpus pallescens A.Gray,O.,O. pallescens,O. pallescens A.Gray,O. pallescens A.Gray,O. pallescens A.Gray
1124513,49640-2,Castilleja pallescens,Castilleja pallescens (A.Gray) Greenm.,Orobanchaceae,Species,Castilleja,Castilleja Mutis ex L.f.,2704828,325881-2,Genus,2396248,806541-1,Species,Synonym,Orobanchaceae,,Orthocarpus,,pallescens,,,,A.Gray,,Amer. J. Sci. Arts,", ser. 2, 34: 339",(1862),,,,,Orthocarpus pallescens,A.Gray,2705200,,,T,,806541-1,,N,Castilleja pallescens,Castilleja pallescens (A.Gray) Greenm.,49640-2,2705200,Orthocarpus pallescens A.Gray,Orthocarpus pallescens A.Gray,Orthocarpus pallescens A.Gray,O.,O. pallescens,O. pallescens A.Gray,O. pallescens A.Gray,O. pallescens A.Gray
547780,994514-1,Ouratea megaphylla,Ouratea megaphylla Sastre,Ochnaceae,Species,Ouratea,Ouratea Aubl.,2399663,331820-2,Genus,2400340,994514-1,Species,Accepted,Ochnaceae,,Ouratea,,megaphylla,,,,Sastre,,"Ann. Naturhist. Mus. Wien, B", 98: 573,(1996),,Peru,tree,wet tropical,Ouratea megaphylla,Sastre,2400340,,,,2399663,994514-1,,N,Ouratea megaphylla,Ouratea megaphylla Sastre,994514-1,2400340,Ouratea megaphylla Sastre,Ouratea megaphylla Sastre,Ouratea megaphylla Sastre,O.,O. megaphylla,O. megaphylla Sastre,O. megaphylla Sastre,O. megaphylla Sastre
